//id - hitpoints attackemote defenceemote deathemote attackspeed respawndelay maxhit attackstyle attackgfx attackprojectile agrotype agroratio
//dummy
1097 - 1260 -1 13792 13785 4 30 250 MELEE -1 -1 PASSIVE 4
//Kraka
1098 - 1200 13791 13792 13785 4 30 233 MELEE -1 -1 AGRESSIVE 2
//Thrower Troll
1101 - 950 13790 13792 13785 7 30 90 RANGE -1 276 AGRESSIVE 6
//Thrower Troll
1102 - 950 13790 13792 13785 7 30 90 RANGE -1 276 AGRESSIVE 6
//Thrower Troll
1103 - 950 13790 13792 13785 7 30 90 RANGE -1 276 AGRESSIVE 6
//Thrower Troll
1104 - 950 13790 13792 13785 7 30 90 RANGE -1 276 AGRESSIVE 6
//Thrower Troll
1105 - 950 13790 13792 13785 7 30 90 RANGE -1 276 AGRESSIVE 6
//Mountain troll
1106 - 900 -1 13792 13785 4 30 121 MELEE -1 -1 AGRESSIVE 2
//Mountain troll
1107 - 900 -1 13792 13785 4 30 121 MELEE -1 -1 AGRESSIVE 2
//Mountain troll
1108 - 900 -1 13792 13785 4 30 121 MELEE -1 -1 AGRESSIVE 2
//Mountain troll
1109 - 900 -1 13792 13785 4 30 121 MELEE -1 -1 AGRESSIVE 2
//Mountain troll
1110 - 900 -1 13792 13785 4 30 121 MELEE -1 -1 AGRESSIVE 2
//Mountain troll
1111 - 900 -1 13792 13785 4 30 121 MELEE -1 -1 AGRESSIVE 2
//Mountain troll
1112 - 900 -1 13792 13785 4 30 121 MELEE -1 -1 AGRESSIVE 2
//Troll general
1115 - 1500 13788 13792 13785 4 30 386 MELEE -1 -1 AGRESSIVE 2
//Troll general
1116 - 1500 13788 13792 13785 4 30 386 MELEE -1 -1 AGRESSIVE 2
//Troll general
1117 - 1500 13788 13792 13785 4 30 386 MELEE -1 -1 AGRESSIVE 2
//Troll spectator
1118 - 900 -1 13792 13785 5 30 134 MELEE -1 -1 PASSIVE 4
//Troll spectator
1119 - 900 -1 13792 13785 5 30 134 MELEE -1 -1 PASSIVE 4
//Troll spectator
1120 - 900 -1 13792 13785 5 30 134 MELEE -1 -1 PASSIVE 4
//Troll spectator
1121 - 900 -1 13792 13785 5 30 134 MELEE -1 -1 PASSIVE 4
//Troll spectator
1122 - 900 -1 13792 13785 5 30 134 MELEE -1 -1 PASSIVE 4
//Troll spectator
1123 - 900 -1 13792 13785 5 30 134 MELEE -1 -1 PASSIVE 4
//Troll spectator
1124 - 900 -1 13792 13785 5 30 134 MELEE -1 -1 PASSIVE 4
//Dad
1125 - 1200 1158 13792 13785 8 30 280 MELEE -1 -1 PASSIVE 4
//Twig
1126 - 312 -1 -1 13785 6 30 75 RANGE -1 -1 PASSIVE 5
//Berry
1127 - 900 -1 13792 13785 6 30 120 RANGE -1 -1 PASSIVE 4
//Twig
1128 - 312 5821 -1 13785 6 30 75 RANGE -1 -1 PASSIVE 5
//Berry
1129 - 900 13791 13792 13785 6 30 120 RANGE -1 -1 PASSIVE 4
//Thrower troll
1130 - 343 13790 -1 13785 8 30 110 RANGE -1 -1 AGRESSIVE 5
//Thrower troll
1131 - 343 13790 13792 13785 8 30 110 RANGE -1 276 AGRESSIVE 6
//Thrower troll
1132 - 343 13790 13792 13785 8 30 110 RANGE -1 276 AGRESSIVE 6
//Thrower troll
1133 - 343 13790 13792 13785 8 30 110 RANGE -1 276 AGRESSIVE 6
//Thrower troll
1134 - 343 13790 13792 13785 8 30 110 RANGE -1 276 AGRESSIVE 6
//Mountain troll
1138 - 910 -1 13792 13785 6 30 121 MELEE -1 -1 AGRESSIVE 2
//Kalphite Worker
1153 - 400 6223 6227 6228 4 30 34 MELEE -1 -1 AGRESSIVE 4
//Kalphite Soldier
1154 - 900 6223 6227 6229 4 30 80 MELEE -1 -1 AGRESSIVE 2
//Kalphite Guardian
1155 - 1240 6224 6227 -1 4 30 124 MELEE -1 -1 AGRESSIVE 2
//Kalphite Worker
1156 - 400 6223 6227 6228 4 30 34 MELEE -1 -1 AGRESSIVE 4
//Kalphite Guardian
1157 - 1240 6224 6232 -1 4 30 124 MELEE -1 -1 AGRESSIVE 2
//Kalphite Queen
1158 - 2550 6241 6232 6242 4 0 314 MAGE -1 -1 AGRESSIVE 64
//Kalphite Queen
1160 - 2550 6235 6237 6233 4 50 314 MAGE -1 -1 AGRESSIVE 64
//The Shaikahan
1172 - 1000 313 314 315 4 30 94 RANGE -1 -1 PASSIVE 2
//Elf warrior
1183 - 400 -1 425 836 4 30 64 RANGE 250 249 PASSIVE 4
//Elf warrior
1184 - 375 -1 425 836 4 30 60 MELEE -1 -1 PASSIVE 4
//Rabbit
1192 - 50 6090 6091 6092 4 30 20 MELEE -1 -1 PASSIVE 4
//Rabbit
1193 - 50 6090 6091 6092 4 30 20 MELEE -1 -1 PASSIVE 4
//Rabbit
1194 - 50 6090 6091 6092 4 30 20 MELEE -1 -1 PASSIVE 4
//Grizzly bear
1195 - 350 17286 17287 17290 4 30 30 MELEE -1 -1 AGRESSIVE 2
//Grizzly bear cub
1196 - 350 17291 17293 17292 4 30 29 MELEE -1 -1 PASSIVE 4
//Grizzly bear cub
1197 - 350 17291 17293 17292 4 30 29 MELEE -1 -1 PASSIVE 4
//Dire Wolf
1198 - 206 6559 -1 6558 4 30 33 MELEE -1 -1 PASSIVE 5
//Tyras guard
1200 - 1120 414 425 836 4 30 157 MELEE -1 -1 PASSIVE 4
//Elf warrior
1201 - 1312 426 425 836 4 30 0 MELEE 250 249 PASSIVE 4
//Tyras guard
1203 - 1120 395 425 836 4 30 157 MELEE -1 -1 PASSIVE 4
//Tyras guard
1204 - 1120 395 425 836 4 30 157 MELEE -1 -1 PASSIVE 4
//Ghoul
1218 - 500 422 425 836 4 30 70 MELEE -1 -1 PASSIVE 2
//Leech
1219 - 450 1273 1271 1272 5 30 40 MELEE -1 -1 PASSIVE 2
//Vampyre
1220 - 275 6016 -1 6031 4 42 44 MELEE -1 -1 PASSIVE 2
//Myre Blamish Snail
1227 - 80 8143 8147 8144 5 30 20 MELEE -1 -1 PASSIVE 4
//Blood Blamish Snail
1228 - 62 8143 8147 8144 5 30 12 MELEE -1 -1 PASSIVE 4
//Ochre Blamish Snail
1229 - 62 8143 8147 8144 5 30 12 MELEE -1 -1 PASSIVE 4
//Bruise Blamish Snail
1230 - 120 8143 8147 8144 5 30 40 MELEE -1 -1 PASSIVE 4
//Bark Blamish Snail
1231 - 62 8143 8147 8144 5 30 12 MELEE -1 -1 PASSIVE 4
//Myre Blamish Snail
1232 - 90 8143 8147 8144 5 30 20 MELEE -1 -1 PASSIVE 4
//Blood Blamish Snail
1233 - 4760 7834 7832 7833 5 30 152 MELEE -1 -1 PASSIVE 4
//Ochre Blamish Snail
1234 - 4760 7834 7832 7833 5 30 152 MELEE -1 -1 PASSIVE 4
//Bruise Blamish Snail
1235 - 120 8143 8147 8144 5 30 40 MELEE -1 -1 PASSIVE 4
//Bedabin nomad fighter
1239 - 187 390 -1 836 4 30 30 RANGE -1 -1 PASSIVE 5
//Loar Shadow
1240 - 380 31 -1 -1 4 30 40 MAGE -1 -1 AGRESSIVE 2
//Loar Shade
1241 - 380 1283 1283 1287 4 30 40 MAGE -1 -1 PASSIVE 2
//Phrin Shadow
1243 - 560 32 -1 -1 4 30 70 MAGE -1 -1 PASSIVE 2
//Phrin Shade
1244 - 560 1283 1283 1287 4 30 70 MAGE -1 -1 PASSIVE 2
//Riyl Shadow
1245 - 740 33 -1 -1 4 30 70 MAGE -1 -1 PASSIVE 2
//Riyl Shade
1246 - 740 1283 1283 1287 4 30 70 MAGE -1 -1 PASSIVE 2
//Asyn Shadow
1247 - 920 35 -1 -1 4 30 90 MAGE -1 -1 PASSIVE 2
//Asyn Shade
1248 - 920 1283 1283 1287 4 30 90 MAGE -1 -1 PASSIVE 2
//Fiyr Shadow
1249 - 1100 36 -1 -1 4 30 110 MAGE -1 -1 PASSIVE 2
//Fiyr Shade
1250 - 1100 1283 1283 1287 4 30 110 MAGE -1 -1 PASSIVE 2
//Afflicted
1257 - 268 422 -1 836 4 30 43 RANGE -1 -1 PASSIVE 5
//Afflicted
1258 - 275 422 -1 836 4 30 44 RANGE -1 -1 PASSIVE 5
//Afflicted
1261 - 281 422 -1 836 4 30 45 RANGE -1 -1 PASSIVE 5
//Afflicted
1262 - 287 422 -1 836 4 30 46 RANGE -1 -1 AGRESSIVE 5
//Saradomin wizard
1264 - 1200 376 425 836 5 30 200 MAGE -1 -1 PASSIVE 2
//Rock Crab
1265 - 500 1312 1313 1314 4 30 10 MELEE -1 -1 AGRESSIVE 2
1266 - 500 -1 -1 -1 4 30 10 MELEE -1 -1 AGRESSIVE 2
//Rock Crab
1267 - 637 1312 1313 1314 4 30 10 MELEE -1 -1 AGRESSIVE 2
//Rocks
1268 - 637 -1 -1 -1 4 30 51 MELEE -1 -1 AGRESSIVE 0
//The Draugen
1279 - 690 390 397 836 6 30 70 RANGE -1 -1 PASSIVE 2
//Koschei the deathless
1290 - 31 390 -1 836 4 30 2 RANGE -1 -1 PASSIVE 5
//Freidir
1306 - 500 422 425 836 6 30 60 RANGE -1 -1 PASSIVE 4
//Borrokar
1307 - 510 395 425 836 6 30 69 RANGE -1 -1 PASSIVE 4
//Lanzig
1308 - 510 422 425 836 6 30 65 RANGE -1 -1 PASSIVE 4
//Market Guard
1317 - 175 390 -1 836 6 30 42 MELEE -1 -1 PASSIVE 5
//Warrior
1318 - 175 401 -1 836 6 30 42 RANGE -1 -1 PASSIVE 5
//Fox
1319 - 600 6562 6563 6570 4 30 63 MELEE -1 -1 PASSIVE 4
//Bunny
1320 - 50 1245 1244 1246 4 30 10 MELEE -1 -1 PASSIVE 4
//Bunny
1321 - 50 1245 1244 1246 4 30 10 MELEE -1 -1 PASSIVE 4
//Bear Cub
1326 - 200 17291 17293 17292 4 30 20 MELEE -1 -1 PASSIVE 2
//Bear Cub
1327 - 200 17291 17293 17292 4 30 20 MELEE -1 -1 AGRESSIVE 2
//Unicorn Foal
1328 - 150 6376 6375 6377 4 30 25 MELEE -1 -1 PASSIVE 4
//Black unicorn Foal
1329 - 250 6376 6375 6377 4 30 32 MELEE -1 -1 PASSIVE 4
//Fenris wolf
1330 - 690 6559 6557 6558 4 30 69 MELEE -1 -1 PASSIVE 2
//Dagannoth
1338 - 875 1343 1340 1342 4 30 55 RANGE -1 473 AGRESSIVE 2
//Dagannoth
1339 - 875 1343 1340 1342 4 30 55 RANGE -1 473 AGRESSIVE 2
//Dagannoth
1340 - 875 1343 1340 1342 4 30 55 RANGE -1 473 AGRESSIVE 2
//Dagannoth
1341 - 1500 1341 1340 1342 4 30 56 RANGE -1 473 AGRESSIVE 2
//Dagannoth
1342 - 1500 1341 1340 1342 4 30 56 RANGE -1 473 AGRESSIVE 2
//Dagannoth
1343 - 1500 1341 1340 1342 4 30 56 RANGE -1 473 AGRESSIVE 2
//Dagannoth mother
1351 - 1000 1341 1340 1342 4 30 160 MAGE -1 -1 PASSIVE 2
//Dagannoth mother
1352 - 1000 1341 1340 1342 4 30 160 MAGE -1 -1 AGRESSIVE 2
//Dagannoth mother
1353 - 1000 1341 1340 1342 4 30 160 MAGE -1 -1 AGRESSIVE 2
//Dagannoth mother
1354 - 1000 1341 1340 1342 4 30 160 MAGE -1 -1 AGRESSIVE 2
//Dagannoth mother
1355 - 1000 1341 1340 1342 4 30 160 MAGE -1 -1 AGRESSIVE 2
//Dagannoth mother
1356 - 1000 1341 1340 1342 4 30 160 MAGE -1 -1 AGRESSIVE 2
//Skraeling
1367 - 10 401 425 836 4 30 10 RANGE -1 -1 PASSIVE 4
//Skraeling
1368 - 10 395 425 836 4 30 10 RANGE -1 -1 PASSIVE 4
//Alrik
1381 - 10 422 425 836 4 30 10 RANGE -1 -1 PASSIVE 4
//Rannveig
1386 - 10 422 425 836 4 30 10 RANGE -1 -1 PASSIVE 4
//Valgerd
1388 - 10 422 425 836 4 30 20 RANGE -1 -1 PASSIVE 4
//Skraeling
1389 - 10 395 425 836 4 30 10 RANGE -1 -1 PASSIVE 4
//Broddi
1390 - 10 422 425 836 4 30 20 RANGE -1 -1 PASSIVE 4
//Skraeling
1391 - 10 395 425 836 4 30 10 RANGE -1 -1 PASSIVE 4
//Ragnvald
1392 - 10 810 425 836 4 30 10 RANGE -1 -1 PASSIVE 4
//Chicken
1401 - 30 5387 5388 5389 4 30 15 MELEE -1 -1 PASSIVE 4
//Chicken
1402 - 30 5387 5388 5389 4 30 15 MELEE -1 -1 PASSIVE 4
//Rooster
1403 - 50 3701 5388 3806 4 30 15 RANGE -1 -1 PASSIVE 4
//Rabbit
1404 - 50 6090 6091 6092 4 30 20 MELEE -1 -1 PASSIVE 4
//Duke
1442 - 1300 1383 1393 1384 4 30 140 RANGE -1 -1 AGRESSIVE 2
//Oipuis
1443 - 1300 1383 1393 1384 4 30 140 RANGE -1 -1 AGRESSIVE 2
//Uyoro
1444 - 1300 1383 1393 1384 4 30 140 RANGE -1 -1 AGRESSIVE 2
//Ouhai
1445 - 1300 1383 1387 1384 4 30 140 RANGE -1 -1 AGRESSIVE 2
//Uodai
1446 - 1300 1383 1393 1384 4 30 140 RANGE -1 -1 AGRESSIVE 2
//Padulah
1447 - 1330 1383 1393 1384 4 30 200 RANGE -1 -1 AGRESSIVE 2
//Monkey Guard
1455 - 412 1392 -1 1384 4 30 66 RANGE -1 -1 PASSIVE 5
//Monkey Archer
1456 - 500 43 1393 -1 4 30 200 RANGE -1 -1 AGRESSIVE 5
//Monkey Archer
1457 - 500 1394 1393 1384 4 30 200 RANGE -1 -1 AGRESSIVE 5
//Monkey Archer
1458 - 500 1394 1393 1384 4 30 200 RANGE -1 -1 AGRESSIVE 5
//Monkey Guard
1459 - 1300 1402 1403 1404 4 30 144 RANGE -1 -1 AGRESSIVE 2
//Monkey Guard
1460 - 1300 1402 1403 1404 4 30 144 RANGE -1 -1 AGRESSIVE 2
//Monkey Zombie
1465 - 343 1383 -1 1384 4 30 55 RANGE -1 -1 AGRESSIVE 5
//Monkey Zombie
1466 - 900 1392 1393 1384 4 30 170 RANGE -1 -1 AGRESSIVE 2
//Monkey Zombie
1467 - 600 1392 1393 1384 4 30 170 RANGE -1 -1 AGRESSIVE 2
//Skeleton
1471 - 625 5519 5513 5521 4 30 56 RANGE -1 -1 AGRESSIVE 2
//Jungle demon
1472 - 1700 17459 17460 17461 6 30 320 MAGE 3389 3390 PASSIVE 2
//Spider
1473 - 20 6249 6250 6251 4 30 15 MELEE -1 -1 AGRESSIVE 2
//Bird
1475 - 31 6775 -1 6779 4 30 5 MELEE -1 -1 PASSIVE 5
//Bird
1476 - 31 6775 -1 6777 4 30 5 MELEE -1 -1 PASSIVE 5
// Scorpion
1477 - 550 6254 6255 6256 4 30 30 MELEE -1 -1 AGRESSIVE 2
//Jungle spider
1478 - 350 5327 5328 5329 4 30 50 MELEE -1 -1 PASSIVE 2
//Nail beast
1521 - 68 5989 -1 5990 8 30 0 MELEE -1 -1 PASSIVE 5
//Undead Lumberjack
1524 - 12 5970 -1 5972 4 30 0 MAGE_FOLLOW -1 -1 PASSIVE 5
//Barricade
1532 - 500 -1 -1 -1 4 0 0 MELEE -1 -1 PASSIVE 4
//Barricade
1533 - 500 -1 -1 -1 4 0 0 MELEE -1 -1 PASSIVE 4
//Possessed pickaxe
1536 - 400 185 186 188 4 30 60 RANGE -1 -1 AGRESSIVE 2
//Skeletal miner
1539 - 390 5485 5489 5491 4 30 40 RANGE -1 -1 PASSIVE 2
//Treus Dayth
1540 - 1000 5540 5541 5542 4 30 150 MAGE -1 -1 AGRESSIVE 2
//Ghost
1549 - 300 5540 5541 5542 4 30 27 RANGE -1 -1 AGRESSIVE 2
//Chompy bird
1550 - 37 6761 -1 6762 4 30 2 MELEE -1 -1 PASSIVE 5
//Arrg
1556 - 1500 13791 13792 13785 4 30 386 MAGE -1 -1 AGRESSIVE 2
//Ice wolf
1558 - 700 6559 6578 6558 4 30 100 MELEE -1 -1 PASSIVE 2
//Ice Troll
1560 - 1000 13791 13792 13785 4 30 250 MELEE -1 -1 AGRESSIVE 2
//Ice Troll
1561 - 375 13791 13792 13785 4 30 60 MELEE -1 -1 AGRESSIVE 5
//Ice Troll
1562 - 1000 13791 13792 13785 4 30 250 MELEE -1 -1 AGRESSIVE 2
//Ice Troll
1563 - 375 13791 13792 13785 4 30 60 MELEE -1 -1 AGRESSIVE 5
//Ice Troll
1564 - 1000 13791 13792 13785 4 30 250 MELEE -1 -1 AGRESSIVE 2
//Ice Troll
1565 - 1000 13786 13792 13785 4 30 250 MELEE -1 -1 AGRESSIVE 2
//Ice Troll
1566 - 375 13791 13792 13785 4 30 60 MELEE -1 -1 AGRESSIVE 5
//Skeleton Hellhound
1575 - 950 6579 6578 6558 4 30 120 MELEE -1 -1 AGRESSIVE 2
//Fire giant
1582 - 1110 4652 4671 4673 5 30 116 MELEE -1 -1 AGRESSIVE 2
//Fire giant
1583 - 1110 4667 4671 4668 5 30 116 MELEE -1 -1 AGRESSIVE 2
//Fire giant
1584 - 1110 4667 4671 4668 5 30 116 MELEE -1 -1 AGRESSIVE 2
//Fire giant
1585 - 1110 4652 4671 4673 5 30 116 MELEE -1 -1 AGRESSIVE 2
//Fire giant
1586 - 1110 4667 4671 4668 5 30 116 MELEE -1 -1 AGRESSIVE 2
//Moss giant
1587 - 600 4658 4671 4659 5 30 110 MELEE -1 -1 AGRESSIVE 2
//Moss giant
1588 - 600 4658 4671 4659 5 30 110 MELEE -1 -1 AGRESSIVE 2
//Baby red dragon
1589 - 500 14270 14269 14271 4 30 54 MELEE -1 -1 AGRESSIVE 2
//Bronze dragon
1590 - 1220 13158 13163 13159 4 30 123 MAGE -1 -1 AGRESSIVE 2
//Iron dragon
1591 - 1650 13158 13163 13159 4 30 203 MAGE -1 -1 AGRESSIVE 2
//Steel dragon
1592 - 2100 13158 13163 13159 4 30 225 MAGE -1 -1 AGRESSIVE 2
//Wild dog
1593 - 620 6565 6563 6564 4 30 68 MELEE -1 -1 PASSIVE 2
//Wild dog
1594 - 620 6562 6563 6564 4 30 68 MELEE -1 -1 AGRESSIVE 2
//Cave crawler
1600 - 220 266 267 265 4 30 32 MELEE -1 -1 PASSIVE 2
//Cave crawler
1601 - 220 266 267 265 4 30 32 MELEE -1 -1 AGRESSIVE 2
//Cave crawler
1602 - 220 266 267 265 4 30 32 MELEE -1 -1 AGRESSIVE 2
//Cave crawler
1603 - 220 266 267 265 4 30 32 MELEE -1 -1 AGRESSIVE 2
//Aberrant spectre
1604 - 900 9466 9468 9467 4 30 119 MAGE -1 335 AGRESSIVE 2
//Aberrant spectre
1605 - 900 9466 9468 9467 4 30 119 MAGE -1 335 AGRESSIVE 2
//Aberrant spectre
1606 - 900 9466 9468 9467 4 30 119 MAGE -1 335 AGRESSIVE 2
//Aberrant spectre
1607 - 900 9466 9468 9467 4 30 119 MAGE -1 335 AGRESSIVE 2
//Kurask
1608 - 970 9439 9441 9440 4 30 120 MELEE -1 -1 AGRESSIVE 2
//Kurask
1609 - 970 9439 9441 9440 4 30 120 MELEE -1 -1 AGRESSIVE 2
//Gargoyle
1610 - 1050 9454 9455 -1 4 30 119 MELEE -1 -1 AGRESSIVE 2
//Swarming turoth
1611 - 100 9476 9478 9477 4 30 110 MELEE -1 -1 PASSIVE 2
//Banshee
1612 - 220 9449 9451 9450 4 30 29 MELEE -1 -1 AGRESSIVE 2
//Nechryael
1613 - 1050 9491 9489 9488 4 30 119 MELEE -1 -1 PASSIVE 4
//Death spawn
1614 - 600 9459 9461 9460 4 30 50 MELEE -1 -1 AGRESSIVE 2
//Abyssal demon
1615 - 1500 1537 1537 1538 4 30 82 MELEE -1 -1 PASSIVE 4
16101 - 1500 1537 1537 1538 4 30 82 MELEE -1 -1 PASSIVE 4
//Basilisk
1616 - 750 260 261 264 4 30 59 MELEE -1 -1 PASSIVE 4
//Basilisk
1617 - 750 260 261 264 4 30 59 MELEE -1 -1 PASSIVE 4
//Bloodveld
1618 - 1200 9130 9132 9131 4 30 59 MELEE -1 -1 PASSIVE 4
//Bloodveld
1619 - 1200 9130 9132 9131 4 30 59 MELEE -1 -1 PASSIVE 4
//Cockatrice
1620 - 370 7762 7761 7763 4 30 51 MELEE -1 -1 PASSIVE 4
//Turoth
1623 - 810 9471 9473 9472 4 30 97 MELEE -1 -1 PASSIVE 4
//Dust devil
1624 - 1050 1557 1555 1558 4 30 90 MELEE -1 -1 PASSIVE 4
//Smokedevil
1625 - 1000 1557 1555 1558 4 30 61 RANGE -1 -1 PASSIVE 5
//Turoth
1626 - 790 9471 9473 9472 4 30 97 MELEE -1 -1 PASSIVE 4
//Turoth
1627 - 770 9481 9483 9482 4 30 97 MELEE -1 -1 PASSIVE 4
//Turoth
1628 - 760 9476 9478 9477 4 30 97 MELEE -1 -1 PASSIVE 4
//Turoth
1629 - 800 9471 9473 9472 4 30 97 MELEE -1 -1 PASSIVE 4
//Turoth
1630 - 800 9471 9473 9472 4 30 97 MELEE -1 -1 PASSIVE 4
//Rockslug
1631 - 270 9506 9508 9507 4 30 41 MELEE -1 -1 PASSIVE 4
//Rockslug
1632 - 270 9506 9508 9507 4 30 41 MELEE -1 -1 PASSIVE 4
//Pyrefiend
1633 - 450 8080 8084 8078 4 30 44 MELEE -1 -1 PASSIVE 4
//Pyrefiend
1634 - 450 8080 8084 8078 4 30 44 MELEE -1 -1 PASSIVE 4
//Pyrefiend
1635 - 450 8080 8084 8078 4 30 44 MELEE -1 -1 PASSIVE 4
//Pyrefiend
1636 - 450 8080 8084 8078 4 30 44 MELEE -1 -1 PASSIVE 4
//Jelly
1637 - 750 8569 8571 8570 4 30 60 MELEE -1 -1 PASSIVE 4
//Jelly
1638 - 750 8569 8571 8570 4 30 60 MELEE -1 -1 PASSIVE 4
//Jelly
1639 - 750 8569 8571 8570 4 30 60 MELEE -1 -1 PASSIVE 4
//Jelly
1640 - 750 8569 8571 8570 4 30 60 MELEE -1 -1 PASSIVE 4
//Jelly
1641 - 750 8569 8571 11210 4 30 60 MELEE -1 -1 PASSIVE 4
//Jelly
1642 - 750 8569 8571 11210 4 30 60 MELEE -1 -1 PASSIVE 4
//Infernal Mage
1643 - 600 -1 7198 7185 4 30 89 MAGE -1 2731 PASSIVE 4
//Infernal Mage
1644 - 600 -1 7198 7185 4 30 89 MAGE -1 2731 PASSIVE 4
//Infernal Mage
1645 - 600 -1 7198 7185 4 30 89 MAGE -1 2731 PASSIVE 4
//Infernal Mage
1646 - 600 -1 7198 7185 4 30 89 MAGE -1 2731 PASSIVE 4
//Infernal Mage
1647 - 600 14223 7198 7185 4 30 89 MAGE -1 2731 PASSIVE 4
//Crawling Hand
1648 - 500 9125 9127 9126 4 30 140 RANGE -1 -1 PASSIVE 4
//Crawling Hand
1649 - 25 9125 9127 9126 4 30 8 MELEE -1 -1 PASSIVE 4
//Crawling Hand
1650 - 25 9125 9127 9126 4 30 8 MELEE -1 -1 PASSIVE 4
//Crawling Hand
1651 - 25 9125 9127 9126 4 30 8 MELEE -1 -1 PASSIVE 4
//Crawling Hand
1652 - 25 9125 9127 9126 4 30 8 MELEE -1 -1 PASSIVE 4
//Crawling Hand
1653 - 81 9444 9127 9445 4 30 13 MELEE -1 -1 PASSIVE 4
//Crawling Hand
1654 - 81 9444 9127 9445 4 30 13 MELEE -1 -1 PASSIVE 4
//Crawling Hand
1655 - 81 9444 9127 9445 4 30 13 MELEE -1 -1 PASSIVE 4
//Crawling Hand
1656 - 81 9444 9127 9445 4 30 13 MELEE -1 -1 PASSIVE 4
//Crawling Hand
1657 - 81 9444 9127 9445 4 30 13 MELEE -1 -1 PASSIVE 4
//Moss giant
1681 - 1200 4658 4671 4659 4 30 110 MELEE -1 -1 PASSIVE 2
//Undead cow
1691 - 80 -1 150 -1 4 30 15 MELEE -1 -1 PASSIVE 4
//Undead chicken
1692 - 300 3701 5388 3806 4 30 15 MELEE -1 -1 PASSIVE 4
//Giant lobster
1693 - 562 6265 -1 6267 4 30 30 MELEE -1 -1 PASSIVE 5
//Tortured soul
1698 - 510 422 425 836 4 30 74 MELEE -1 -1 AGRESSIVE 4
//H.A.M. Guard
1710 - 150 390 425 836 4 30 26 MELEE -1 -1 PASSIVE 4
//H.A.M. Guard
1711 - 200 390 425 836 4 30 26 MELEE -1 -1 PASSIVE 4
//H.A.M. Guard
1712 - 300 390 425 836 4 30 26 MELEE -1 -1 PASSIVE 4
//Terrorbird
1751 - 340 1010 1012 1013 4 30 30 MELEE -1 -1 PASSIVE 4
//Mounted terrorbird gnome
1752 - 370 6790 6792 6791 4 30 30 MELEE -1 -1 PASSIVE 4
//Farmer
1757 - 120 7181 425 836 6 30 19 MELEE -1 -1 PASSIVE 4
//Farmer
1758 - 120 7181 425 836 6 30 19 MELEE -1 -1 PASSIVE 4
//Farmer
1760 - 120 7181 425 7185 6 30 19 MELEE -1 -1 PASSIVE 4
//Cow
1767 - 107 245 150 244 4 30 15 MELEE -1 -1 PASSIVE 4
//null
1769 - 50 6184 6183 6182 4 30 16 MAGE_FOLLOW -1 -1 PASSIVE 4
//null
1770 - 50 6184 6183 6182 4 30 16 MAGE_FOLLOW -1 -1 PASSIVE 4
//null
1771 - 50 6184 6183 6182 4 30 16 MAGE_FOLLOW -1 -1 PASSIVE 4
//Frog
1772 - 50 6184 6183 6182 4 30 16 MELEE -1 -1 PASSIVE 4
//Frog
1774 - 50 6184 6183 6182 4 30 16 MAGE_FOLLOW -1 -1 PASSIVE 4
//Frog Prince
1775 - 50 6184 6183 6182 4 30 16 MAGE_FOLLOW -1 -1 PASSIVE 4
//Frog Princess
1776 - 50 6184 6183 6182 4 30 16 MAGE_FOLLOW -1 -1 PASSIVE 4
//Dwarf gang member
1795 - 400 99 100 102 5 30 80 RANGE -1 -1 PASSIVE 4
//Dwarf gang member
1796 - 250 99 100 102 5 30 80 RANGE -1 -1 PASSIVE 4
//Dwarf gang member
1797 - 250 99 100 102 5 30 80 RANGE -1 -1 PASSIVE 4
//Slagilith
1802 - 600 1750 1751 1752 5 30 260 RANGE -1 -1 AGRESSIVE 2
//The Kendal
1812 - 500 1760 1758 1759 6 30 90 MAGE -1 -1 PASSIVE 2
//The Kendal
1813 - 500 1760 1758 1759 6 30 90 MAGE -1 -1 AGRESSIVE 2
//Camp dweller
1814 - 300 422 425 836 4 30 50 RANGE -1 -1 PASSIVE 4
//Camp dweller
1815 - 300 422 425 836 4 30 50 RANGE -1 -1 PASSIVE 4
//Camp dweller
1816 - 300 422 425 836 4 30 50 RANGE -1 -1 PASSIVE 4
//Camp dweller
1817 - 300 422 425 836 4 30 50 RANGE -1 -1 PASSIVE 4
//Camp dweller
1818 - 68 422 -1 836 4 30 11 RANGE -1 -1 PASSIVE 5
//Cave goblin
1822 - 100 6001 -1 6003 4 30 30 MELEE -1 -1 PASSIVE 4
//Cave goblin
1823 - 100 6001 -1 6003 4 30 30 MELEE -1 -1 PASSIVE 4
//Cave goblin
1824 - 100 6001 -1 6003 4 30 30 MELEE -1 -1 PASSIVE 4
//Cave goblin
1825 - 100 6001 -1 6003 4 30 30 MELEE -1 -1 PASSIVE 4
//Gargoyle
1827 - 1050 -1 -1 -1 4 30 119 MELEE -1 -1 AGRESSIVE 2
//Giant frog
1828 - 1000 1793 1794 1795 4 30 94 MELEE -1 -1 PASSIVE 4
//Big frog
1829 - 250 1793 1794 1795 4 30 20 MELEE -1 -1 PASSIVE 4
//Cave slime
1831 - 230 1789 1791 1792 4 30 27 MELEE -1 -1 PASSIVE 4
//Cave bug
1832 - 50 6079 6080 6082 4 30 10 MELEE -1 -1 PASSIVE 4
//Arzinian Avatar of Strength
1850 - 500 1840 -1 1841 4 30 60 MELEE -1 -1 PASSIVE 5
//Arzinian Avatar of Strength
